2015-05-01,hu,146000
2014-04-01,ph,146000
2014-12-01,co,145800
2014-08-01,bg,145300
2014-09-01,id,145100
2014-04-01,kz,144900
2014-07-01,kz,143900
2015-11-01,kz,143700
2014-02-01,at,143500
2014-09-01,sg,143500
2015-03-01,tw,143500
2016-07-01,ch,143300
2014-03-01,kz,143000
2014-11-01,sg,142600
2014-03-01,bg,142400
2015-06-01,tw,142300
2016-07-01,tw,142100
2015-11-01,ph,141400
2015-04-01,dk,141400
2015-08-01,dk,141400
2015-03-01,cz,141300
2014-12-01,tw,140700
2014-11-01,id,140700
2016-01-01,hu,140600
